run_id,success,runtime,returncode
870,True,4.122665166854858,0
871,True,4.134580850601196,0
872,True,4.130635499954224,0
873,True,4.13520622253418,0
874,True,4.141613960266113,0
875,True,4.1336963176727295,0
876,True,4.139467477798462,0
877,True,4.14075493812561,0
878,True,4.150501251220703,0
879,True,4.134423971176148,0
880,True,4.107728004455566,0
881,True,4.1334614753723145,0
882,True,4.114936351776123,0
883,True,4.1254563331604,0
884,True,4.161829710006714,0
885,True,4.150488376617432,0
886,True,4.157306909561157,0
887,True,4.184596061706543,0
888,True,4.137042045593262,0
889,True,4.143815040588379,0
890,True,4.122511148452759,0
891,True,4.129353761672974,0
892,True,4.11655592918396,0
893,True,4.110551834106445,0
894,True,4.153519153594971,0
895,True,4.128352880477905,0
896,True,4.124722480773926,0
897,True,4.1130194664001465,0
898,True,4.152287006378174,0
899,True,4.125402450561523,0
900,True,4.122720718383789,0
901,True,4.130544662475586,0
902,True,4.131872653961182,0
903,True,4.122538566589356,0
904,True,4.182133436203003,0
905,True,4.164863586425781,0
906,True,4.148849248886108,0
907,True,4.167149543762207,0
908,True,4.146625518798828,0
909,True,4.1490864753723145,0
910,True,4.174432992935181,0
911,True,4.146830320358276,0
912,True,4.141049861907959,0
913,True,4.144716262817383,0
914,True,4.1309568881988525,0
915,True,4.16115403175354,0
916,True,4.1171393394470215,0
917,True,4.12473201751709,0
918,True,4.17652153968811,0
919,True,4.141057252883911,0
920,True,4.118452310562134,0
921,True,4.12567949295044,0
922,True,4.12957501411438,0
923,True,4.135695219039917,0
924,True,4.142288684844971,0
925,True,4.143199682235718,0
926,True,4.151554346084595,0
927,True,4.131621599197388,0
928,True,4.166603803634644,0
929,True,4.160055160522461,0
930,True,4.14525294303894,0
931,True,4.1544272899627686,0
932,True,4.142998933792114,0
933,True,4.153608560562134,0
934,True,4.146845579147339,0
935,True,4.1424407958984375,0
936,True,4.138009309768677,0
937,True,4.161160469055176,0
938,True,4.161404848098755,0
939,True,4.174974679946899,0
940,True,4.1538801193237305,0
941,True,4.145536422729492,0
942,True,4.11954140663147,0
943,True,4.144770622253418,0
944,True,4.155973434448242,0
945,True,4.161707878112793,0
946,True,4.170950889587402,0
947,True,4.159749746322632,0
948,True,4.143473863601685,0
949,True,4.139959096908569,0
950,True,4.149115800857544,0
951,True,4.150212049484253,0
952,True,4.1449830532073975,0
953,True,4.143446207046509,0
954,True,4.154165983200073,0
955,True,4.159617185592651,0
956,True,4.126700878143311,0
957,True,4.160862684249878,0
958,True,4.164790868759155,0
959,True,4.152701139450073,0
960,True,4.125291585922241,0
961,True,4.1517322063446045,0
962,True,4.165083169937134,0
963,True,4.176269769668579,0
964,True,4.155064105987549,0
965,True,4.147082090377808,0
966,True,4.158412933349609,0
967,True,4.164457321166992,0
968,True,4.186583042144775,0
969,True,4.162477016448975,0
970,True,4.149098634719849,0
971,True,4.149641275405884,0
972,True,4.138663053512573,0
973,True,4.151369571685791,0
974,True,4.126215219497681,0
975,True,4.123457670211792,0
976,True,4.210906982421875,0
977,True,4.1547956466674805,0
978,True,4.136646509170532,0
979,True,4.1607666015625,0
980,True,4.162867069244385,0
981,True,4.154073238372803,0
982,True,4.1520936489105225,0
983,True,4.153707981109619,0
984,True,4.158433675765991,0
985,True,4.139894008636475,0
